date,PM2.5,TEMP,DEWP
2016-03-12 17:00:00,120.0,8.7,-7.5
2016-03-12 18:00:00,121.0,7.9,-7.4
2016-03-12 19:00:00,125.0,5.0,-6.6
2016-03-12 20:00:00,128.0,3.6,-6.1
2016-03-12 21:00:00,158.0,2.3,-6.1
2016-03-12 22:00:00,176.0,1.7,-6.6
2016-03-12 23:00:00,178.0,1.4,-6.2
2016-03-13 00:00:00,163.0,-0.2,-7.0
2016-03-13 01:00:00,88.0,6.2,-12.9
2016-03-13 02:00:00,29.0,5.9,-12.2
2016-03-13 03:00:00,15.0,5.2,-12.3
2016-03-13 04:00:00,14.0,4.8,-12.2
2016-03-13 05:00:00,13.0,4.1,-13.7
2016-03-13 06:00:00,12.0,3.4,-16.4
2016-03-13 07:00:00,12.0,3.3,-16.4
2016-03-13 08:00:00,15.0,3.9,-17.1
2016-03-13 09:00:00,15.0,5.3,-17.2
2016-03-13 10:00:00,12.0,6.5,-17.6
2016-03-13 11:00:00,14.0,7.7,-17.4
2016-03-13 12:00:00,14.0,9.1,-16.2
2016-03-13 13:00:00,12.0,9.9,-17.3
2016-03-13 14:00:00,19.0,10.7,-17.6
2016-03-13 15:00:00,12.0,11.6,-16.9
2016-03-13 16:00:00,14.0,11.9,-17.7
2016-03-13 17:00:00,14.0,12.1,-16.5
2016-03-13 18:00:00,14.0,11.3,-17.2
2016-03-13 19:00:00,14.0,9.6,-15.8
2016-03-13 20:00:00,25.0,9.3,-16.1
2016-03-13 21:00:00,28.0,8.9,-16.4
2016-03-13 22:00:00,42.0,8.4,-16.0
2016-03-13 23:00:00,56.0,8.0,-15.6
2016-03-14 00:00:00,62.0,6.8,-15.3
2016-03-14 01:00:00,74.0,6.5,-14.9
2016-03-14 02:00:00,75.0,5.7,-14.4
2016-03-14 03:00:00,81.0,2.1,-12.9
2016-03-14 04:00:00,98.0,0.9,-8.4
2016-03-14 05:00:00,103.0,-0.8,-6.8
2016-03-14 06:00:00,97.0,-1.1,-6.3
2016-03-14 07:00:00,88.0,-1.4,-6.2
2016-03-14 08:00:00,88.0,0.8,-5.5
2016-03-14 11:00:00,122.0,8.7,-6.7
2016-03-14 12:00:00,127.0,11.4,-8.0
2016-03-14 13:00:00,106.0,13.6,-9.6
2016-03-14 14:00:00,86.0,14.7,-11.7
2016-03-14 15:00:00,63.0,15.7,-13.7
2016-03-14 17:00:00,41.0,15.1,-14.2
2016-03-14 18:00:00,40.0,14.3,-14.8
2016-03-14 19:00:00,50.0,12.7,-14.2
2016-03-14 20:00:00,56.0,13.0,-13.1
2016-03-14 21:00:00,51.0,13.3,-13.7
2016-03-14 22:00:00,63.0,12.7,-14.2
2016-03-14 23:00:00,80.0,12.3,-12.9
2016-03-15 00:00:00,95.0,11.8,-11.8
2016-03-15 01:00:00,112.0,11.4,-10.8
2016-03-15 02:00:00,125.0,10.7,-10.2
2016-03-15 03:00:00,133.0,10.2,-9.5
2016-03-15 04:00:00,138.0,9.2,-8.9
2016-03-15 05:00:00,136.0,6.8,-8.8
2016-03-15 06:00:00,124.0,7.3,-8.7
2016-03-15 07:00:00,108.0,6.3,-7.7
2016-03-15 08:00:00,129.0,7.2,-7.3
2016-03-15 09:00:00,138.0,8.3,-6.7
2016-03-15 10:00:00,132.0,9.2,-5.9
2016-03-15 12:00:00,144.0,10.1,-5.1
2016-03-15 15:00:00,161.0,12.0,-5.1
2016-03-15 16:00:00,173.0,12.6,-4.5
2016-03-15 17:00:00,178.0,12.6,-4.5
2016-03-15 18:00:00,175.0,11.6,-4.2
2016-03-15 19:00:00,181.0,10.6,-3.5
2016-03-15 20:00:00,185.0,8.2,-2.2
2016-03-15 21:00:00,190.0,6.7,-2.7
2016-03-15 23:00:00,196.0,5.1,-2.3
2016-03-16 00:00:00,221.0,7.4,-1.6
2016-03-16 01:00:00,252.0,8.4,-0.6
2016-03-16 02:00:00,247.0,5.9,-1.3
2016-03-16 03:00:00,244.0,3.8,-2.4
2016-03-16 04:00:00,230.0,2.8,-2.3
2016-03-16 05:00:00,220.0,1.4,-2.9
2016-03-16 06:00:00,228.0,1.3,-3.0
2016-03-16 07:00:00,218.0,1.3,-2.6
2016-03-16 08:00:00,218.0,4.0,-0.6
2016-03-16 10:00:00,225.0,8.3,1.0
2016-03-16 11:00:00,236.0,10.6,0.9
2016-03-16 12:00:00,244.0,12.5,0.9
2016-03-16 13:00:00,269.0,14.2,0.1
2016-03-16 14:00:00,298.0,15.2,-0.2
2016-03-16 15:00:00,287.0,16.3,0.4
2016-03-16 16:00:00,256.0,16.2,-0.1
2016-03-16 17:00:00,290.0,15.9,0.4
2016-03-16 18:00:00,270.0,15.4,-0.4
2016-03-16 19:00:00,274.0,14.5,0.3
2016-03-16 20:00:00,307.0,12.4,0.5
2016-03-16 21:00:00,333.0,9.7,0.8
2016-03-16 22:00:00,323.0,9.5,0.9
2016-03-16 23:00:00,305.0,12.0,1.0
2016-03-17 00:00:00,301.0,11.3,1.0
2016-03-17 01:00:00,272.0,10.8,1.1
2016-03-17 02:00:00,251.0,7.6,1.0
2016-03-17 03:00:00,246.0,6.7,1.2
2016-03-17 04:00:00,265.0,5.8,1.1
2016-03-17 05:00:00,278.0,6.4,0.7
2016-03-17 06:00:00,262.0,4.3,0.1
2016-03-17 07:00:00,257.0,3.6,0.8
2016-03-17 08:00:00,264.0,5.8,0.9
2016-03-17 09:00:00,270.0,8.4,1.3
2016-03-17 10:00:00,281.0,10.2,1.0
2016-03-17 11:00:00,304.0,12.2,1.8
2016-03-17 12:00:00,320.0,13.7,2.0
2016-03-17 13:00:00,325.0,14.7,1.9
2016-03-17 14:00:00,341.0,16.1,2.1
2016-03-17 15:00:00,320.0,16.8,2.0
2016-03-17 16:00:00,297.0,17.0,1.8
2016-03-17 17:00:00,284.0,16.8,2.0
2016-03-17 18:00:00,295.0,16.0,2.0
2016-03-17 19:00:00,313.0,13.1,2.6
2016-03-17 20:00:00,312.0,11.4,2.7
2016-03-17 21:00:00,314.0,10.2,3.0
2016-03-17 22:00:00,326.0,9.1,2.9
2016-03-17 23:00:00,355.0,8.5,3.7
2016-03-18 00:00:00,404.0,7.5,3.2
2016-03-18 01:00:00,406.0,7.3,2.6
2016-03-18 02:00:00,412.0,6.7,2.2
2016-03-18 03:00:00,386.0,6.6,2.5
2016-03-18 04:00:00,380.0,5.7,2.0
2016-03-18 05:00:00,374.0,4.6,1.6
2016-03-18 06:00:00,367.0,5.4,1.5
2016-03-18 07:00:00,366.0,7.7,1.7
2016-03-18 08:00:00,356.0,9.4,1.8
2016-03-18 09:00:00,339.0,11.9,1.8
2016-03-18 10:00:00,326.0,14.6,1.5
2016-03-18 11:00:00,266.0,17.6,-1.6
2016-03-18 12:00:00,148.0,19.2,-5.7
2016-03-18 13:00:00,147.0,20.3,-7.2
2016-03-18 14:00:00,92.0,21.0,-8.5
2016-03-18 15:00:00,82.0,21.6,-8.0
2016-03-18 16:00:00,57.0,21.2,-8.4
2016-03-18 17:00:00,56.0,20.6,-8.8
2016-03-18 18:00:00,45.0,19.4,-7.9
2016-03-18 19:00:00,41.0,16.8,-7.7
2016-03-18 20:00:00,27.0,16.2,-8.2
2016-03-18 21:00:00,17.0,15.6,-8.7
2016-03-18 22:00:00,11.0,15.4,-8.8
2016-03-18 23:00:00,9.0,14.2,-7.3
2016-03-19 00:00:00,9.0,12.8,-6.8
2016-03-19 01:00:00,20.0,11.5,-2.0
2016-03-19 02:00:00,186.0,9.7,-1.1
2016-03-19 03:00:00,201.0,8.3,-1.0
2016-03-19 04:00:00,185.0,9.5,-1.9
2016-03-19 05:00:00,118.0,9.6,-3.4
2016-03-19 06:00:00,76.0,8.9,-3.3
2016-03-19 07:00:00,72.0,8.2,-4.0
2016-03-19 08:00:00,67.0,8.9,-3.7
2016-03-19 09:00:00,52.0,10.4,-4.1
2016-03-19 10:00:00,48.0,11.4,-3.9
2016-03-19 11:00:00,57.0,12.4,-3.9
2016-03-19 12:00:00,61.0,12.9,-5.2
2016-03-19 13:00:00,47.0,13.3,-5.3
2016-03-19 14:00:00,42.0,14.5,-4.8
2016-03-19 15:00:00,39.0,14.4,-5.4
2016-03-19 16:00:00,43.0,14.2,-5.1
2016-03-19 17:00:00,46.0,14.0,-4.7
2016-03-19 18:00:00,49.0,13.6,-4.1
2016-03-19 19:00:00,54.0,12.9,-4.3
2016-03-19 20:00:00,65.0,11.4,-3.9
2016-03-19 21:00:00,65.0,10.2,-4.2
2016-03-19 22:00:00,61.0,9.8,-4.6
2016-03-19 23:00:00,36.0,9.2,-5.9
2016-03-20 00:00:00,40.0,8.6,-4.9
2016-03-20 01:00:00,39.0,6.9,-4.5
2016-03-20 02:00:00,43.0,7.1,-3.5
2016-03-20 03:00:00,50.0,5.5,-3.3
2016-03-20 04:00:00,54.0,4.8,-3.2
2016-03-20 05:00:00,66.0,4.0,-3.3
2016-03-20 06:00:00,79.0,3.7,-2.7
2016-03-20 07:00:00,79.0,3.0,-2.3
2016-03-20 08:00:00,80.0,6.5,-2.2
2016-03-20 09:00:00,86.0,9.0,-2.0
2016-03-20 10:00:00,87.0,11.5,-3.1
2016-03-20 11:00:00,93.0,13.9,-3.0
2016-03-20 12:00:00,76.0,15.8,-5.3
2016-03-20 13:00:00,61.0,17.0,-8.3
2016-03-20 14:00:00,46.0,17.7,-8.5
2016-03-20 15:00:00,32.0,18.0,-7.5
2016-03-20 16:00:00,35.0,18.4,-7.9
2016-03-20 17:00:00,40.0,18.3,-8.0
2016-03-20 18:00:00,50.0,17.1,-7.4
2016-03-20 19:00:00,57.0,15.8,-7.2
2016-03-20 20:00:00,70.0,15.1,-7.1
2016-03-20 21:00:00,82.0,14.4,-5.4
2016-03-20 22:00:00,91.0,13.7,-5.0
2016-03-20 23:00:00,102.0,12.2,-4.5
2016-03-21 00:00:00,123.0,10.2,-3.9
2016-03-21 01:00:00,126.0,8.3,-3.6
2016-03-21 02:00:00,122.0,6.5,-3.2
2016-03-21 03:00:00,141.0,5.3,-3.3
2016-03-21 04:00:00,124.0,4.7,-2.6
2016-03-21 05:00:00,133.0,3.6,-2.6
2016-03-21 06:00:00,146.0,2.6,-2.7
2016-03-21 07:00:00,146.0,3.2,-2.5
2016-03-21 08:00:00,129.0,7.6,-2.4
2016-03-21 09:00:00,104.0,10.0,-2.7
2016-03-21 10:00:00,110.0,12.9,-3.4
2016-03-21 11:00:00,117.0,14.4,-2.5
2016-03-21 12:00:00,151.0,16.8,-3.4
2016-03-21 13:00:00,144.0,17.9,-3.6
2016-03-21 14:00:00,114.0,18.4,-2.6
2016-03-21 15:00:00,113.0,18.3,-2.6
2016-03-21 16:00:00,113.0,18.6,-2.4
2016-03-21 17:00:00,129.0,18.4,-2.0
2016-03-21 18:00:00,127.0,17.7,-2.1
2016-03-21 19:00:00,127.0,16.8,-1.8
2016-03-21 20:00:00,135.0,15.5,-1.1
2016-03-21 21:00:00,138.0,13.1,-0.6
2016-03-21 22:00:00,148.0,12.8,0.2
2016-03-21 23:00:00,158.0,12.4,0.5
2016-03-22 00:00:00,179.0,12.2,0.9
2016-03-22 01:00:00,169.0,12.1,1.4
2016-03-22 02:00:00,186.0,11.0,1.0
2016-03-22 03:00:00,202.0,10.8,1.9
2016-03-22 04:00:00,207.0,10.9,0.9
2016-03-22 05:00:00,186.0,11.0,-0.2
2016-03-22 06:00:00,175.0,9.5,-0.4
2016-03-22 07:00:00,172.0,10.3,-0.5
2016-03-22 08:00:00,136.0,12.1,-1.8
2016-03-22 09:00:00,122.0,12.9,-2.6
2016-03-22 10:00:00,107.0,13.6,-2.4
2016-03-22 11:00:00,104.0,14.0,-2.5
2016-03-22 12:00:00,97.0,14.5,-2.5
2016-03-22 13:00:00,97.0,14.7,-2.3
2016-03-22 14:00:00,94.0,14.8,-1.8
2016-03-22 15:00:00,93.0,14.6,-1.9
2016-03-22 16:00:00,87.0,14.6,-1.9
2016-03-22 17:00:00,65.0,14.1,-2.4
2016-03-22 18:00:00,52.0,13.7,-2.3
2016-03-22 19:00:00,50.0,13.2,-2.3
2016-03-22 20:00:00,51.0,12.7,-2.0
2016-03-22 21:00:00,58.0,12.1,-1.8
2016-03-22 22:00:00,71.0,10.2,-1.2
2016-03-22 23:00:00,80.0,9.2,-1.3
2016-03-23 00:00:00,89.0,7.8,-0.9
2016-03-23 01:00:00,97.0,7.3,-0.7
2016-03-23 02:00:00,67.0,5.5,-0.8
2016-03-23 03:00:00,44.0,4.9,-2.9
2016-03-23 04:00:00,25.0,4.9,-6.1
2016-03-23 05:00:00,15.0,6.3,-10.5
2016-03-23 06:00:00,8.0,6.0,-11.6
2016-03-23 07:00:00,6.0,6.4,-12.2
2016-03-23 08:00:00,10.0,8.2,-12.9
2016-03-23 09:00:00,11.0,9.1,-13.4
2016-03-23 10:00:00,8.0,10.0,-13.3
2016-03-23 11:00:00,6.0,11.1,-13.1
2016-03-23 12:00:00,13.0,11.8,-12.5
2016-03-23 13:00:00,8.0,12.7,-13.3
2016-03-23 14:00:00,8.0,13.2,-15.7
2016-03-23 15:00:00,7.0,13.3,-15.6
2016-03-23 16:00:00,6.0,13.9,-15.1
2016-03-23 17:00:00,8.0,13.6,-16.4
2016-03-23 19:00:00,5.0,10.8,-16.6
2016-03-23 20:00:00,9.0,9.6,-16.7
2016-03-23 21:00:00,11.0,7.6,-14.0
2016-03-23 22:00:00,9.0,8.1,-14.9
2016-03-23 23:00:00,17.0,8.3,-14.7
2016-03-24 00:00:00,25.0,7.7,-14.5
2016-03-24 01:00:00,16.0,6.1,-14.1
2016-03-24 02:00:00,13.0,5.5,-13.5
2016-03-24 03:00:00,9.0,5.7,-13.9
2016-03-24 04:00:00,7.0,4.7,-12.7
2016-03-24 05:00:00,9.0,2.0,-11.2
2016-03-24 06:00:00,10.0,0.8,-11.6
2016-03-24 07:00:00,10.0,2.1,-10.1
2016-03-24 08:00:00,6.0,7.7,-13.3
2016-03-24 09:00:00,15.0,9.5,-14.4
2016-03-24 10:00:00,7.0,9.8,-14.2
2016-03-24 13:00:00,14.0,12.0,-15.6
2016-03-24 14:00:00,10.0,13.1,-14.8
2016-03-24 15:00:00,17.0,13.7,-15.3
2016-03-24 16:00:00,12.0,13.8,-15.2
2016-03-24 17:00:00,11.0,13.6,-15.3
2016-03-24 18:00:00,15.0,12.4,-14.4
2016-03-24 19:00:00,15.0,9.9,-12.7
2016-03-24 20:00:00,21.0,9.6,-13.6
2016-03-24 21:00:00,18.0,10.7,-14.2
2016-03-24 22:00:00,36.0,9.8,-12.8
2016-03-24 23:00:00,16.0,9.9,-13.4
2016-03-25 00:00:00,10.0,8.2,-12.9
2016-03-25 01:00:00,3.0,7.4,-12.4
2016-03-25 02:00:00,13.0,6.6,-11.6
2016-03-25 03:00:00,8.0,5.0,-10.8
2016-03-25 04:00:00,13.0,2.6,-10.0
2016-03-25 05:00:00,16.0,1.3,-8.8
2016-03-25 06:00:00,12.0,0.5,-7.5
2016-03-25 07:00:00,17.0,1.9,-5.5
2016-03-25 08:00:00,15.0,6.9,-10.4
2016-03-25 09:00:00,14.0,8.4,-11.0
2016-03-25 10:00:00,13.0,10.4,-11.0
2016-03-25 11:00:00,13.0,11.7,-11.2
2016-03-25 12:00:00,18.0,12.3,-12.1
2016-03-25 13:00:00,19.0,12.7,-12.5
2016-03-25 14:00:00,19.0,12.9,-12.4
2016-03-25 15:00:00,9.0,13.8,-12.4
2016-03-25 16:00:00,15.0,14.1,-12.2
2016-03-25 17:00:00,16.0,14.2,-13.0
2016-03-25 18:00:00,15.0,13.3,-12.8
2016-03-25 19:00:00,13.0,10.7,-12.0
2016-03-25 20:00:00,23.0,11.8,-12.5
2016-03-25 21:00:00,28.0,10.1,-11.9
2016-03-25 22:00:00,30.0,11.0,-12.5
2016-03-25 23:00:00,39.0,9.6,-11.1
2016-03-26 00:00:00,20.0,8.2,-9.7
2016-03-26 01:00:00,12.0,9.8,-10.4
2016-03-26 02:00:00,14.0,9.8,-10.4
2016-03-26 03:00:00,9.0,9.3,-10.3
2016-03-26 04:00:00,9.0,8.9,-10.1
2016-03-26 05:00:00,8.0,8.9,-10.1
2016-03-26 06:00:00,8.0,8.6,-9.9
2016-03-26 07:00:00,8.0,9.3,-9.8
2016-03-26 08:00:00,10.0,10.7,-9.6
2016-03-26 09:00:00,11.0,12.2,-9.5
2016-03-26 10:00:00,7.0,13.4,-9.8
2016-03-26 11:00:00,6.0,14.8,-9.3
2016-03-26 12:00:00,9.0,15.5,-10.3
2016-03-26 13:00:00,15.0,16.9,-10.8
2016-03-26 14:00:00,14.0,17.8,-10.1
2016-03-26 15:00:00,13.0,19.0,-11.1
2016-03-26 16:00:00,12.0,19.4,-10.8
2016-03-26 17:00:00,10.0,19.5,-10.7
2016-03-26 18:00:00,15.0,19.0,-11.1
2016-03-26 19:00:00,13.0,15.9,-9.9
2016-03-26 20:00:00,12.0,16.9,-10.8
2016-03-26 21:00:00,7.0,16.1,-10.6
2016-03-26 22:00:00,10.0,15.2,-10.5
2016-03-26 23:00:00,6.0,14.9,-10.7
2016-03-27 00:00:00,7.0,14.5,-11.1
2016-03-27 01:00:00,5.0,12.9,-10.2
2016-03-27 02:00:00,7.0,12.6,-11.9
2016-03-27 03:00:00,7.0,12.3,-12.1
2016-03-27 04:00:00,8.0,11.7,-12.6
2016-03-27 05:00:00,8.0,11.2,-12.3
2016-03-27 06:00:00,7.0,12.1,-13.8
2016-03-27 07:00:00,20.0,11.6,-12.0
2016-03-27 08:00:00,9.0,14.4,-12.8
2016-03-27 09:00:00,11.0,15.9,-11.6
2016-03-27 10:00:00,9.0,17.6,-13.3
2016-03-27 11:00:00,4.0,19.2,-12.0
2016-03-27 12:00:00,14.0,20.3,-12.4
2016-03-27 13:00:00,4.0,20.5,-12.2
2016-03-27 14:00:00,7.0,21.2,-14.4
2016-03-27 15:00:00,3.0,21.7,-14.1
2016-03-27 16:00:00,16.0,21.9,-13.9
2016-03-27 17:00:00,12.0,21.3,-14.4
2016-03-27 18:00:00,15.0,20.2,-13.8
2016-03-27 19:00:00,13.0,19.1,-13.3
2016-03-27 20:00:00,21.0,18.3,-12.7
2016-03-27 21:00:00,31.0,17.6,-11.2
2016-03-27 22:00:00,37.0,17.1,-10.7
2016-03-27 23:00:00,39.0,16.6,-10.2
2016-03-28 00:00:00,45.0,16.0,-9.9
2016-03-28 01:00:00,59.0,14.9,-8.6
2016-03-28 02:00:00,61.0,13.0,-7.1
2016-03-28 03:00:00,63.0,13.2,-6.4
2016-03-28 04:00:00,64.0,10.0,-5.6
2016-03-28 05:00:00,61.0,7.7,-5.1
2016-03-28 06:00:00,58.0,7.9,-4.2
2016-03-28 07:00:00,64.0,8.8,-4.8
2016-03-28 08:00:00,70.0,10.3,-4.5
2016-03-28 09:00:00,88.0,13.4,-4.3
2016-03-28 10:00:00,101.0,15.7,-4.3
2016-03-28 11:00:00,108.0,17.1,-3.1
2016-03-28 12:00:00,109.0,18.4,-5.7
2016-03-28 13:00:00,108.0,19.2,-3.7
2016-03-28 14:00:00,116.0,20.1,-4.3
2016-03-28 15:00:00,129.0,21.3,-4.8
2016-03-28 16:00:00,117.0,22.0,-5.0
2016-03-28 17:00:00,103.0,22.0,-5.9
2016-03-28 18:00:00,87.0,21.8,-5.2
2016-03-28 19:00:00,75.0,21.1,-4.2
2016-03-28 20:00:00,64.0,21.2,-5.7
2016-03-28 21:00:00,53.0,19.0,-5.2
2016-03-28 22:00:00,23.0,17.4,-5.2
2016-03-28 23:00:00,16.0,16.2,-5.6
2016-03-29 00:00:00,15.0,15.2,-5.8
2016-03-29 01:00:00,8.0,14.6,-5.8
2016-03-29 02:00:00,3.0,13.9,-6.4
2016-03-29 03:00:00,3.0,12.1,-6.4
2016-03-29 04:00:00,3.0,11.4,-6.5
2016-03-29 05:00:00,4.0,9.4,-6.1
2016-03-29 06:00:00,9.0,8.1,-6.1
2016-03-29 07:00:00,9.0,8.4,-4.8
2016-03-29 08:00:00,12.0,14.4,-6.5
2016-03-29 09:00:00,10.0,15.7,-6.0
2016-03-29 10:00:00,13.0,17.2,-6.7
2016-03-29 11:00:00,13.0,18.1,-6.6
2016-03-29 12:00:00,14.0,19.3,-5.6
2016-03-29 13:00:00,12.0,20.3,-4.8
2016-03-29 14:00:00,20.0,21.6,-5.3
2016-03-29 15:00:00,14.0,22.4,-4.7
2016-03-29 16:00:00,17.0,22.3,-4.8
2016-03-29 17:00:00,25.0,22.0,-4.2
2016-03-29 18:00:00,26.0,21.1,-4.2
2016-03-29 19:00:00,30.0,20.1,-3.6
2016-03-29 20:00:00,37.0,19.4,-2.3
2016-03-29 21:00:00,44.0,19.0,-2.1
2016-03-29 22:00:00,46.0,17.7,-1.6
2016-03-29 23:00:00,42.0,15.7,-4.8
2016-03-30 00:00:00,16.0,14.1,-6.2
2016-03-30 01:00:00,9.0,13.2,-7.0
2016-03-30 02:00:00,9.0,13.2,-8.1
2016-03-30 03:00:00,10.0,12.4,-8.8
2016-03-30 04:00:00,11.0,12.6,-9.8
2016-03-30 05:00:00,9.0,12.4,-10.6
2016-03-30 06:00:00,10.0,10.4,-9.9
2016-03-30 07:00:00,12.0,12.1,-10.9
2016-03-30 08:00:00,8.0,13.3,-9.2
2016-03-30 09:00:00,6.0,15.2,-9.7
2016-03-30 10:00:00,8.0,17.0,-9.0
2016-03-30 11:00:00,9.0,17.4,-7.9
2016-03-30 12:00:00,19.0,19.3,-8.0
2016-03-30 13:00:00,18.0,19.9,-6.7
2016-03-30 14:00:00,30.0,20.8,-7.7
2016-03-30 15:00:00,29.0,21.7,-7.0
2016-03-30 16:00:00,36.0,22.0,-5.0
2016-03-30 17:00:00,44.0,21.6,-4.5
2016-03-30 18:00:00,56.0,19.7,-3.9
2016-03-30 19:00:00,49.0,17.7,-3.2
2016-03-30 20:00:00,57.0,16.4,-2.7
2016-03-30 21:00:00,67.0,15.2,-2.3
2016-03-30 22:00:00,67.0,14.0,-1.6
2016-03-30 23:00:00,70.0,12.7,-0.6
2016-03-31 00:00:00,80.0,10.9,0.0
2016-03-31 01:00:00,96.0,9.3,1.0
2016-03-31 02:00:00,107.0,9.0,0.7
2016-03-31 03:00:00,106.0,8.6,1.5
2016-03-31 04:00:00,114.0,8.0,2.0
2016-03-31 05:00:00,123.0,7.7,2.6
2016-03-31 06:00:00,129.0,7.0,2.3
2016-03-31 07:00:00,120.0,8.9,1.5
2016-03-31 08:00:00,117.0,10.8,2.4
2016-03-31 09:00:00,153.0,12.8,3.2
2016-03-31 10:00:00,169.0,14.5,3.6
2016-03-31 11:00:00,183.0,15.7,4.4
2016-03-31 12:00:00,207.0,17.9,6.1
2016-03-31 13:00:00,238.0,19.3,6.4
2016-03-31 14:00:00,246.0,20.6,6.5
2016-03-31 15:00:00,237.0,22.2,5.6
2016-03-31 16:00:00,236.0,22.6,6.4
2016-03-31 17:00:00,196.0,23.0,6.3
2016-03-31 18:00:00,162.0,22.6,5.9
2016-03-31 19:00:00,159.0,20.3,6.2
2016-03-31 20:00:00,193.0,19.3,6.7
2016-03-31 21:00:00,163.0,21.1,5.8
2016-03-31 22:00:00,71.0,20.4,6.3
2016-03-31 23:00:00,56.0,19.9,6.6
2016-04-01 00:00:00,53.0,19.5,6.9
2016-04-01 01:00:00,59.0,18.6,7.4
2016-04-01 02:00:00,58.0,18.1,7.5
2016-04-01 03:00:00,65.0,17.0,7.6
2016-04-01 04:00:00,60.0,16.4,7.9
2016-04-01 05:00:00,68.0,15.6,7.9
2016-04-01 06:00:00,70.0,13.8,7.8
2016-04-01 07:00:00,84.0,14.8,8.5
2016-04-01 08:00:00,94.0,17.7,2.4
2016-04-01 09:00:00,63.0,18.1,-0.2
2016-04-01 10:00:00,24.0,18.4,-0.5
2016-04-01 11:00:00,13.0,18.7,-0.7
2016-04-01 12:00:00,12.0,19.2,-1.3
2016-04-01 13:00:00,19.0,19.8,-2.0
2016-04-01 14:00:00,4.0,20.6,-3.2
2016-04-01 15:00:00,15.0,20.7,-3.1
2016-04-01 16:00:00,13.0,20.8,-3.7
2016-04-01 17:00:00,7.0,19.8,-3.2
2016-04-01 18:00:00,12.0,18.9,-2.7
2016-04-01 19:00:00,9.0,18.2,-3.3
2016-04-01 20:00:00,7.0,16.7,-4.0
2016-04-01 21:00:00,8.0,14.8,-4.0
2016-04-01 22:00:00,12.0,14.1,-4.2
2016-04-01 23:00:00,9.0,13.7,-4.5
2016-04-02 00:00:00,9.0,13.4,-4.8
2016-04-02 01:00:00,7.0,13.3,-3.9
2016-04-02 02:00:00,6.0,13.3,-4.9
2016-04-02 03:00:00,3.0,13.2,-4.9
2016-04-02 04:00:00,10.0,12.9,-4.7
2016-04-02 05:00:00,6.0,12.7,-3.6
2016-04-02 06:00:00,3.0,12.3,-1.6
2016-04-02 07:00:00,5.0,12.0,-1.2
2016-04-02 08:00:00,3.0,13.6,-2.0
2016-04-02 09:00:00,3.0,14.6,-5.2
2016-04-02 10:00:00,8.0,15.6,-5.5
2016-04-02 11:00:00,11.0,16.3,-6.1
2016-04-02 12:00:00,4.0,17.4,-6.5
2016-04-02 13:00:00,11.0,17.5,-8.6
2016-04-02 14:00:00,13.0,18.6,-10.4
2016-04-02 15:00:00,3.0,18.4,-11.6
2016-04-02 16:00:00,6.0,17.5,-12.3
2016-04-02 17:00:00,5.0,17.2,-11.5
2016-04-02 18:00:00,4.0,16.7,-11.9
2016-04-02 19:00:00,11.0,16.1,-15.6
2016-04-02 20:00:00,7.0,15.5,-16.1
2016-04-02 21:00:00,7.0,14.9,-15.4
2016-04-02 22:00:00,6.0,14.5,-14.6
2016-04-02 23:00:00,9.0,13.9,-15.1
2016-04-03 00:00:00,9.0,13.6,-15.3
2016-04-03 01:00:00,5.0,13.3,-15.6
2016-04-03 02:00:00,5.0,12.5,-14.3
2016-04-03 03:00:00,9.0,11.6,-13.4
2016-04-03 04:00:00,4.0,10.7,-12.0
2016-04-03 05:00:00,3.0,10.0,-12.0
2016-04-03 06:00:00,6.0,8.6,-9.9
2016-04-03 07:00:00,4.0,8.9,-9.6
2016-04-03 08:00:00,19.0,12.9,-14.0
2016-04-03 09:00:00,17.0,14.6,-13.6
2016-04-03 10:00:00,12.0,15.6,-13.8
2016-04-03 11:00:00,4.0,16.3,-14.3
2016-04-03 12:00:00,3.0,17.0,-14.9
2016-04-03 13:00:00,9.0,17.9,-14.2
2016-04-03 14:00:00,6.0,18.8,-14.8
2016-04-03 15:00:00,14.0,18.7,-12.4
2016-04-03 16:00:00,21.0,18.6,-10.4
2016-04-03 17:00:00,22.0,17.6,-10.3
2016-04-03 18:00:00,28.0,16.9,-9.1
2016-04-03 19:00:00,27.0,16.2,-7.5
2016-04-03 20:00:00,32.0,16.0,-6.4
2016-04-03 21:00:00,34.0,15.4,-5.1
2016-04-03 22:00:00,33.0,15.0,-3.4
2016-04-03 23:00:00,41.0,14.4,-2.1
2016-04-04 00:00:00,39.0,13.6,-1.6
2016-04-04 01:00:00,42.0,13.4,-0.3
2016-04-04 02:00:00,45.0,12.6,0.0
2016-04-04 03:00:00,48.0,11.8,-0.1
2016-04-04 04:00:00,51.0,9.8,0.1
2016-04-04 05:00:00,49.0,8.0,0.7
2016-04-04 06:00:00,53.0,7.6,-0.4
2016-04-04 07:00:00,54.0,8.2,-0.8
2016-04-04 08:00:00,60.0,11.2,-0.6
2016-04-04 09:00:00,71.0,13.4,0.1
2016-04-04 10:00:00,78.0,14.9,-0.1
2016-04-04 11:00:00,75.0,16.5,-0.7
2016-04-04 12:00:00,76.0,18.1,1.1
2016-04-04 13:00:00,81.0,19.3,1.3
2016-04-04 14:00:00,89.0,20.0,1.4
2016-04-04 15:00:00,74.0,20.9,0.7
2016-04-04 16:00:00,79.0,21.1,0.8
